FileName,Labels
Guerrero-Te_Deum_Laudamus.mid,te;umaes;deum;laudamus;guerrero
Anonimo-Martia_Terque_Quater.mid,terque;anonimo;martia;quater;umaes
Guerrero-Ecce_Sacerdos-1-Kyrie.mid,1;kyrie;sacerdos;ecce;umaes;guerrero
Guerrero-De_Beata_Virgine-1-Kyrie.mid,beata;1;kyrie;de;umaes;virgine;guerrero
Guerrero-Quae_Est_Ista.mid,est;umaes;quae;guerrero;ista
Morales-Lhomme_Arme-5-Benedictus.mid,benedictus;lhomme;umaes;5;arme;morales
Morales-Magnificat_Septimi_Toni-impares.mid,septimi;magnificat;umaes;toni;impares;morales
Guerrero-Inter_Vestibulum-5-Benedictus.mid,benedictus;inter;umaes;5;vestibulum;guerrero
Guerrero-Peccantem_Me_Quotidie.mid,quotidie;peccantem;me;umaes;guerrero
Gesualdo-RJS3-Ecce_Vidimus_Eum.mid,eum;rjs3;vidimus;ecce;umaes;gesualdo
Morales-Ave_Maria-3-Credo.mid,ave;umaes;3;credo;morales;maria
Vasquez-De_Donde_Venis.mid,vasquez;de;venis;umaes;donde
Morales-Caza-1-Kyrie.mid,1;kyrie;umaes;caza;morales
Bennet-Sing_Out_Ye_Nymphs.mid,out;bennet;ye;umaes;sing;nymphs
Guerrero-Prado_Verde_Y_Florido.mid,prado;y;florido;umaes;verde;guerrero
Guerrero-Dormendo_Un_Giorno-4-Sanctus.mid,giorno;4;un;dormendo;umaes;sanctus;guerrero
Morales-Lhomme_Arme-a4-6-Agnus_Dei.mid,lhomme;a4;dei;umaes;6;agnus;arme;morales
Vasquez-Abaxa_Los_Ojos.mid,vasquez;abaxa;umaes;los;ojos
Morales-Magnificat_Septimi_Toni-pares.mid,septimi;magnificat;umaes;toni;pares;morales
Morales-Ut_Re_Mi_Fa_Sol_La-2-Gloria.mid,mi;la;re;umaes;2;fa;morales;gloria;ut;sol
Guerrero-Puer_Qui_Natus-2-Gloria.mid,puer;umaes;2;qui;gloria;guerrero;natus
Monteverdi-Sestina-2-Ditelo_Voi.mid,monteverdi;voi;sestina;umaes;2;ditelo
Morales-Decidle_Al_Caballero-4-Sanctus.mid,decidle;4;caballero;al;umaes;sanctus;morales
Vasquez-Buscad_Buen_Amor.mid,buscad;vasquez;buen;umaes;amor
Vasquez-AD-20-Kyrie.mid,kyrie;vasquez;20;umaes;ad
Morales-Si_Bona_Suscepimus-6-Agnus_Dei.mid,si;suscepimus;dei;umaes;6;bona;agnus;morales
Guerrero-Lhomme_Arme_I-3-Credo.mid,i;lhomme;umaes;3;credo;arme;guerrero
Vasquez-AD-02-Dirige_Domine.mid,02;vasquez;domine;umaes;dirige;ad
Guerrero-Surge_Propera-3-Credo.mid,surge;propera;umaes;3;credo;guerrero
Guerrero-Simile_Est_Regnum_Caelorum-bis.mid,simile;est;umaes;regnum;bis;caelorum;guerrero
Monteverdi-Sestina-3-Dara_La_Notte_Il_Sol.mid,monteverdi;notte;la;sestina;umaes;3;il;dara;sol
Guerrero-Congratulamini-Mihi-4-Sanctus_et_Benedictus.mid,benedictus;4;mihi;congratulamini;et;umaes;sanctus;guerrero
Guerrero-Santa_Et_Immaculata_Virginitas-3-Credo.mid,virginitas;et;immaculata;umaes;3;credo;santa;guerrero
Guerrero-Exultet_Caelum_Laudibus.mid,exultet;umaes;caelum;laudibus;guerrero
Morales-Eripe_Me.mid,umaes;eripe;morales;me
Guerrero-Ave_Maris_Stella.mid,stella;maris;ave;umaes;guerrero
Monteverdi-Sestina-5-O_Chiome_Dor.mid,monteverdi;o;chiome;sestina;umaes;5;dor
Anonimo-Como_Suele_El_Blanco_Cisne.mid,blanco;anonimo;umaes;cisne;el;suele;como
Morales-Fa_Re_Ut_Fa_Sol_La-3-Credo.mid,la;re;ut;umaes;sol;fa;3;credo;morales
Guerrero-De_Beata_Virgine-2-Gloria.mid,beata;de;umaes;2;gloria;virgine;guerrero
Guerrero-Es_Menester_Que_Se_Acierte.mid,que;umaes;menester;acierte;guerrero;es;se
Morales-Simile_Est_Regnum_Caelorum.mid,simile;est;umaes;regnum;caelorum;morales
Morales-Vulnerasti_Cor_Meum-6-Agnus_Dei.mid,cor;6;meum;dei;umaes;vulnerasti;agnus;morales
Guerrero-De_Amores_Del_Senor.mid,amores;senor;del;de;umaes;guerrero
Guerrero-Pange_Lingua.mid,umaes;pange;guerrero;lingua
Morales-Mille_Regretz-4-Sanctus.mid,4;umaes;mille;sanctus;regretz;morales
Guerrero-Deus_Tuorum_Militum.mid,militum;umaes;tuorum;deus;guerrero
Guerrero-Si_Tus_Penas_No_Pruebo.mid,si;penas;umaes;no;guerrero;pruebo;tus
Vasquez-Salga_La_Luna.mid,salga;luna;vasquez;la;umaes
Guerrero-In_Te_Domine_Speravi-6-Agnus_Dei.mid,te;domine;dei;umaes;in;6;speravi;agnus;guerrero
Guerrero-Cantate_Domino.mid,umaes;guerrero;cantate;domino
Vasquez-AD-19-Introitus.mid,vasquez;introitus;umaes;ad;19
Vasquez-Que_Razon_Podeis_Tener-a4.mid,tener;vasquez;que;a4;umaes;podeis;razon
Vasquez-No_Puedo_Apartarme.mid,vasquez;puedo;umaes;no;apartarme
Guerrero-Puer_Qui_Natus-5-Benedictus.mid,benedictus;puer;umaes;5;qui;guerrero;natus
Morales-Ut_Re_Mi_Fa_Sol_La-1-Kyrie.mid,1;mi;kyrie;re;la;umaes;morales;fa;ut;sol
Goudimel-Or_Sus_Serviteurs_Du_Seigneur.mid,or;serviteurs;goudimel;du;umaes;sus;seigneur
Morales-De_Beata_Virgine-a_5-1-Kyrie.mid,1;beata;kyrie;a;de;umaes;5;virgine;morales
Guerrero-Super_Flumina_Babylonis-3-Credo.mid,babylonis;super;umaes;flumina;3;credo;guerrero
Guerrero-Ego_Vox_Clamantis.mid,ego;vox;clamantis;umaes;guerrero
Guerrero-Magnificat_Octavi_Toni-pares.mid,magnificat;octavi;umaes;toni;pares;guerrero
Guerrero-Beatus_Vir.mid,umaes;vir;guerrero;beatus
Guerrero-Que_Te_Dare_Senor.mid,te;senor;que;umaes;dare;guerrero
Guerrero-Magnificat_Quarti_Toni-pares.mid,magnificat;umaes;toni;pares;guerrero;quarti
Byrd-Misa_a_Tres-3-Credo.mid,misa;a;tres;umaes;3;credo;byrd
Guerrero-Pasion_Juan_1.mid,1;pasion;juan;umaes;guerrero
Josquin-El_Grillo.mid,josquin;umaes;el;grillo
Vasquez-Yo_Se_Que_Mi_Mal_Es_Honra.mid,mal;mi;yo;honra;vasquez;que;umaes;es;se
Vasquez-Como_Quereis_Madre.mid,vasquez;madre;umaes;quereis;como
Guerrero-Magnificat_Secundi_Toni-pares.mid,magnificat;umaes;toni;pares;secundi;guerrero
Vasquez-Un_Cuidado.mid,umaes;cuidado;vasquez;un
Guerrero-Ave_Maria-a_8.mid,ave;a;umaes;8;guerrero;maria
Morales-Fa_Re_Ut_Fa_Sol_La-6-Agnus_Dei.mid,la;re;ut;dei;umaes;sol;fa;6;agnus;morales
Gesualdo-Dolcissima_Mia_Vita.mid,dolcissima;mia;umaes;vita;gesualdo
Anonimo-Nino_Que_Hoy_Has_Nacido.mid,nacido;que;hoy;nino;anonimo;umaes;has
Morales-Ut_Re_Mi_Fa_Sol_La-3-Credo.mid,mi;la;re;ut;umaes;morales;fa;3;credo;sol
Guerrero-Iste_Sanctus-4-Sanctus.mid,4;umaes;iste;sanctus;guerrero
Morales-Veni_Redemptor_Gentium.mid,redemptor;gentium;umaes;veni;morales
Morales-Magnificat_Quarti_Toni-pares.mid,magnificat;umaes;toni;pares;quarti;morales
Gesualdo-RSS1-Sicut_Ovis.mid,sicut;ovis;umaes;gesualdo;rss1
Morales-Fa_Re_Ut_Fa_Sol_La-5-Benedictus.mid,benedictus;la;re;umaes;5;fa;sol;ut;morales
Guerrero-De_Beata_Virgine-I-5-Benedictus.mid,benedictus;beata;i;de;umaes;5;virgine;guerrero
Morales-Decidle_Al_Caballero-1-Kyrie.mid,decidle;1;kyrie;caballero;al;umaes;morales
Guerrero-Simile_Est_Regnum-3-Credo.mid,simile;est;umaes;3;regnum;credo;guerrero
Vasquez-Soledad_Tengo_De_Ti.mid,vasquez;soledad;tengo;de;umaes;ti
Bennet-Cruel_Unkind.mid,bennet;umaes;cruel;unkind
Morales-Circumdederunt_Me.mid,umaes;circumdederunt;morales;me
Guerrero-Decidme_Fuente_Clara.mid,fuente;clara;umaes;guerrero;decidme
Vasquez-AD-26-Agnus_Dei.mid,26;vasquez;dei;umaes;ad;agnus
Morales-Candida_Virginitas.mid,virginitas;umaes;candida;morales
Guerrero-Magnificat_Quinti_Toni-impares.mid,magnificat;umaes;toni;quinti;guerrero;impares
Morales-Puer_Natus_Est.mid,puer;est;umaes;natus;morales
Guerrero-Y_Dice_A_Tu_Pesar.mid,y;tu;a;dice;umaes;pesar;guerrero
Morales-Ad_Tantae_Nativitatis.mid,nativitatis;tantae;umaes;ad;morales
Morales-Quem_Dicunt_Homines-4-Sanctus.mid,dicunt;quem;4;homines;umaes;sanctus;morales
Josquin-Mille_Regretz.mid,josquin;umaes;regretz;mille
Guerrero-Dixit_Dominus_Petro.mid,petro;umaes;dominus;dixit;guerrero
Morales-Lhomme_Arme-2-Gloria.mid,lhomme;umaes;2;gloria;arme;morales
Guerrero-Batalla_Escoutez-5-Benedictus.mid,batalla;benedictus;escoutez;umaes;5;guerrero
Morales-Si_Bona_Suscepimus-1-Kyrie.mid,1;si;kyrie;suscepimus;umaes;bona;morales
Morales-Benedicta_Es_Caelorum_Regina-6-Agnus_Dei.mid,regina;dei;umaes;6;es;caelorum;agnus;benedicta;morales
Vasquez-Quien_Dice_Que_LAusencia.mid,vasquez;que;quien;lausencia;dice;umaes
Guerrero-Iesu_Corona_Virginum.mid,virginum;corona;umaes;iesu;guerrero
Guerrero-Ecce_Sacerdos-6-Agnus_Dei.mid,sacerdos;ecce;umaes;dei;6;agnus;guerrero
Guerrero-Exaltata_Est.mid,umaes;guerrero;est;exaltata
Bennet-Oh_Grief.mid,bennet;umaes;grief;oh
Guerrero-In_Exitu_Israel.mid,israel;umaes;exitu;in;guerrero
Morales-Ave_Domine_Iesu_Christe.mid,ave;domine;umaes;christe;iesu;morales
Morales-Tu_Es_Vas_Electionis-1-Kyrie.mid,1;kyrie;tu;vas;umaes;electionis;es;morales
Marenzio-Solo_E_Pensoso.mid,pensoso;solo;marenzio;umaes;e
Guerrero-Inter_Vestibulum-4-Sanctus.mid,4;inter;umaes;sanctus;vestibulum;guerrero
Guerrero-De_Beata_Virgine-I-1-Kyrie.mid,1;beata;i;kyrie;de;umaes;virgine;guerrero
Vasquez-Agora_Que_Soy_Nina.mid,nina;soy;agora;vasquez;que;umaes
Guerrero-Simile_Est_Regnum-4-Sanctus_Benedictus.mid,benedictus;simile;4;est;umaes;regnum;sanctus;guerrero
Morales-Caza-2-Gloria.mid,umaes;2;gloria;caza;morales
Guerrero-Per_Signum_Crucis.mid,umaes;crucis;per;guerrero;signum
Guerrero-Iste_Sanctus-3-Credo.mid,umaes;iste;3;sanctus;credo;guerrero
Guerrero-Divina_Ninfa_Mia.mid,mia;ninfa;umaes;guerrero;divina
Morales-Tristezas_Me_Matan-2-Gloria.mid,me;umaes;2;gloria;matan;morales;tristezas
Vasquez-Ah_Hermosa.mid,ah;umaes;vasquez;hermosa
Guerrero-Super_Flumina_Babylonis-6-Agnus_Dei.mid,babylonis;super;dei;umaes;flumina;6;agnus;guerrero
Morales-LJ8-Nun_Vigilavit_Iugum.mid,iugum;vigilavit;nun;umaes;morales;lj8
Morales-Urbs_Beata_Jerusalem.mid,beata;jerusalem;umaes;urbs;morales
Guerrero-Conceptio_Tua.mid,umaes;conceptio;tua;guerrero
Guerrero-Missa_Pro_Defunctis-13-Communicanda.mid,missa;pro;communicanda;13;defunctis;umaes;guerrero
Morales-Vulnerasti_Cor_Meum-1-Kyrie.mid,cor;1;kyrie;meum;umaes;vulnerasti;morales
Josquin-Dulces_Exuviae.mid,josquin;umaes;exuviae;dulces
Arbeu-Amor_Que_Me_Cautivas.mid,que;me;umaes;cautivas;amor;arbeu
Guerrero-Simile_Est_Regnum-2-Gloria.mid,simile;est;umaes;2;regnum;gloria;guerrero
Guerrero-Laudate_Pueri_Dominum.mid,laudate;umaes;dominum;pueri;guerrero
Cabanillas-Mortales_Que_Amais.mid,mortales;que;cabanillas;umaes;amais
Morales-Tristezas_Me_Matan-3-Credo.mid,me;umaes;3;credo;matan;morales;tristezas
Morales-Clementissime_Christe_Confessor.mid,umaes;confessor;christe;clementissime;morales
Guerrero-Sanctorum_Meritis.mid,umaes;guerrero;sanctorum;meritis
Vasquez-Morenica_Me_Era_Yo.mid,yo;era;vasquez;morenica;me;umaes
Guerrero-Ave_Maria.mid,umaes;guerrero;ave;maria
Morales-Caza-4-Sanctus_y_Benedictus.mid,benedictus;y;4;umaes;sanctus;caza;morales
Guerrero-Missa_Pro_Defunctis-08-Sanctus.mid,missa;08;pro;defunctis;umaes;sanctus;guerrero
Guerrero-In_Passione_Positus_Iesus.mid,passione;guerrero;umaes;positus;in;iesus
Guerrero-In_Te_Domine_Speravi-5-Benedictus.mid,benedictus;te;domine;umaes;5;speravi;in;guerrero
Morales-Tristezas_Me_Matan-5-Benedictus.mid,benedictus;me;umaes;5;matan;morales;tristezas
Guerrero-Missa_Pro_Defunctis-07-Offertorium.mid,missa;pro;07;offertorium;defunctis;umaes;guerrero
Morales-Magnificat_Octavi_Toni-pares.mid,magnificat;octavi;umaes;toni;pares;morales
Morales-Mille_Regretz-5-Benedictus.mid,benedictus;umaes;5;mille;regretz;morales
Guerrero-Hoc_Enim_Bonum_Est.mid,hoc;bonum;est;umaes;enim;guerrero
Morales-Benedicta_Es_Caelorum_Regina-4-Sanctus.mid,es;regina;4;umaes;sanctus;caelorum;benedicta;morales
Morales-Jubilate_Deo.mid,umaes;morales;deo;jubilate
Byrd-Misa_a_Tres-5-Benedictus.mid,benedictus;misa;a;tres;umaes;5;byrd
Guerrero-In_Te_Domine_Speravi-2-Gloria.mid,te;domine;umaes;2;gloria;speravi;in;guerrero
De_La_Puente-Jesu_Dulcis_Memoria.mid,puente;jesu;la;de;memoria;umaes;dulcis
Bennet-Ye_Restless_Thoughts.mid,restless;bennet;ye;umaes;thoughts
Morales-Magnificat_Primi_Toni-impares.mid,primi;magnificat;umaes;toni;impares;morales
Guerrero-Mi_Ofensa_Es_Grande.mid,ofensa;mi;umaes;grande;guerrero;es
Vasquez-AD-04-Nequando_Rapiat.mid,nequando;04;vasquez;rapiat;umaes;ad
Anonimo-Soberana_Maria.mid,anonimo;umaes;soberana;maria
Guerrero-Claros_Y_Hermosos_Ojos.mid,y;hermosos;umaes;ojos;claros;guerrero
Guerrero-De_Beata_Virgine-I-4-Sanctus.mid,beata;4;i;de;umaes;virgine;sanctus;guerrero
Guerrero-Vana_Speranza.mid,umaes;guerrero;vana;speranza
Vasquez-De_Las_Dos_Hermanas.mid,las;vasquez;de;dos;umaes;hermanas
Bennet-Thirsis_Sleepest_Thou.mid,sleepest;bennet;umaes;thirsis;thou
Guerrero-Missa_Pro_Defunctis-12-Agnus_Dei.mid,missa;pro;defunctis;dei;umaes;12;agnus;guerrero
Morales-Quanti_Mercenarii.mid,mercenarii;umaes;morales;quanti
Guerrero-Vamos_Al_Portal.mid,vamos;al;portal;umaes;guerrero
Guerrero-Surge_Propera-6-Agnus_Dei.mid,surge;propera;dei;umaes;6;agnus;guerrero
Morales-Tristezas_Me_Matan-6-Agnus_Dei.mid,me;dei;umaes;6;agnus;matan;morales;tristezas
Comes-A_Quien_Visteis_Pastores.mid,pastores;a;quien;umaes;comes;visteis
Morales-Benedicta_Es_Caelorum_Regina-5-Benedictus.mid,benedictus;regina;umaes;5;es;caelorum;benedicta;morales
Ruimonte-De_La_Piel_De_Sus_Ovejas.mid,de;la;ovejas;umaes;piel;sus;ruimonte
Morales-Lauda_Jerusalem.mid,lauda;umaes;morales;jerusalem
Vasquez-Determinado_Amor.mid,determinado;umaes;vasquez;amor
Morales-Miserere_Nostri_Deus.mid,miserere;nostri;umaes;deus;morales
Guerrero-Aurea_Luce.mid,umaes;aurea;guerrero;luce
Morales-Magnificat_Secundi_Toni-pares.mid,magnificat;umaes;toni;pares;secundi;morales
Guerrero-Pan_Divino_Gracioso.mid,divino;umaes;pan;gracioso;guerrero
Vasquez-Quien_Amores_Tiene.mid,amores;vasquez;quien;tiene;umaes
Vasquez-AD-27-Absolve_Domine.mid,vasquez;27;absolve;umaes;domine;ad
Guerrero-La_Tierra_Se_Esta_Gozando.mid,gozando;la;umaes;esta;tierra;guerrero;se
Vasquez-Mi_Mal_De_Causa_Es.mid,mal;mi;vasquez;causa;de;umaes;es
Morales-Gloriosus_Confessor_Domini.mid,gloriosus;umaes;confessor;domini;morales
Vasquez-Cobarde_Caballero.mid,umaes;vasquez;cobarde;caballero
Hassler-Dixit_Maria.mid,hassler;umaes;dixit;maria
Guerrero-Dios_Los_Extremos_Condena.mid,extremos;dios;umaes;los;condena;guerrero
Morales-Missa_Pro_Defunctis-05-Offertorium.mid,missa;pro;05;offertorium;defunctis;umaes;morales
Morales-Tristezas_Me_Matan-1-Kyrie.mid,1;kyrie;me;umaes;matan;morales;tristezas
Guerrero-Beatus_Ioannes.mid,umaes;guerrero;beatus;ioannes
Morales-Lhomme_Arme-6-Agnus_Dei.mid,lhomme;dei;umaes;6;agnus;arme;morales
Bennet-So_Gracious_Is_Thy_Sweet_Self.mid,is;thy;so;bennet;gracious;umaes;self;sweet
Morales-In_Illo_Tempore_Stabant.mid,stabant;illo;tempore;umaes;in;morales
Guerrero-Congratulamini-Mihi-2-Gloria.mid,mihi;congratulamini;umaes;2;gloria;guerrero
Gesualdo-RJS2-Tristis_Est_Anima_Mea.mid,rjs2;est;mea;anima;umaes;tristis;gesualdo
Morales-Missa_Pro_Defunctis-03-Graduale.mid,03;missa;pro;graduale;defunctis;umaes;morales
Guerrero-Quicumque_Christum_Quaeritis.mid,quicumque;christum;umaes;quaeritis;guerrero
Guerrero-Magnificat_Octavi_Toni-impares.mid,magnificat;octavi;umaes;toni;guerrero;impares
Morales-LJ9-Incipit_Oratio.mid,lj9;incipit;umaes;oratio;morales
Vasquez-No_Me_Firais.mid,firais;vasquez;me;umaes;no
Guerrero-O_Grandes_Paces.mid,o;grandes;umaes;paces;guerrero
Guerrero-Saeculorum_Amen-4-Sanctus.mid,4;amen;umaes;saeculorum;sanctus;guerrero
Fray_Jeronimo-Serenisima_Una_Noche.mid,noche;serenisima;umaes;fray;una;jeronimo
Morales-Sancte_Antoni.mid,umaes;antoni;morales;sancte
Cristo-Es_Nacido.mid,umaes;nacido;es;cristo
Guerrero-Ave_Virgo_Sanctissima.mid,virgo;sanctissima;ave;umaes;guerrero
Guerrero-Ductus_Est_Iesus.mid,est;umaes;guerrero;ductus;iesus
Morales-Veni_Domine_Et_Noli_Tardare.mid,noli;tardare;et;domine;umaes;veni;morales
Attaignant-Tourdion.mid,umaes;tourdion;attaignant
Guerrero-Gloriose_Confessor_Domini.mid,umaes;confessor;gloriose;domini;guerrero
Guerrero-Confitebor_Tibi.mid,tibi;umaes;guerrero;confitebor
Guerrero-Ecce_Ascendimus_Hierosolimam.mid,hierosolimam;ascendimus;ecce;umaes;guerrero
Guerrero-Ave_Regina_Coelorum.mid,regina;ave;coelorum;umaes;guerrero
Morales-Lhomme_Arme-1-Kyrie.mid,1;kyrie;lhomme;umaes;arme;morales
Morales-Inter_Vestibulum_Et_Altare.mid,altare;et;umaes;vestibulum;morales;inter
Morales-Decidle_Al_Caballero-6-Agnus_Dei.mid,decidle;caballero;al;dei;umaes;6;agnus;morales
Guerrero-Batalla_Escoutez-6-Agnus_Dei.mid,batalla;escoutez;dei;umaes;6;agnus;guerrero
Vasquez-Por_Mi_Vida_Madre.mid,por;mi;vasquez;umaes;vida;madre
Vasquez-AD-25-Sana_Me_Domine.mid,25;vasquez;sana;me;domine;umaes;ad
Guerrero-Inter_Vestibulum-1-Kyrie.mid,1;kyrie;inter;umaes;vestibulum;guerrero
Lobo-Audivi_Vocem_De_Caelo.mid,caelo;audivi;de;vocem;umaes;lobo
Ruimonte-El_Que_Partir_Se_Atreve.mid,atreve;partir;que;umaes;el;ruimonte;se
Guerrero-O_Crux_Splendidior.mid,splendidior;crux;o;umaes;guerrero
Guerrero-Iste_Sanctus-5-Benedictus.mid,benedictus;umaes;iste;5;sanctus;guerrero
Guerrero-Lhomme_Arme_II-1-Kyrie.mid,1;kyrie;lhomme;umaes;ii;guerrero;arme
Guerrero-Lhomme_Arme_II-2-Gloria.mid,lhomme;umaes;2;gloria;ii;guerrero;arme
Vasquez-Que_No_Me_Desnudeis.mid,vasquez;que;me;umaes;no;desnudeis
Guerrero-O_Que_Mesa_Y_Que_Manjar.mid,y;mesa;manjar;o;que;umaes;guerrero
Morales-Si_Bona_Suscepimus-4-Sanctus.mid,4;si;suscepimus;umaes;bona;sanctus;morales
Vivanco-Pater_Dimitte_Illis.mid,pater;dimitte;vivanco;illis;umaes
Vasquez-Lagrimas_De_Mi_Consuelo-2.mid,mi;vasquez;consuelo;de;lagrimas;umaes;2
Guerrero-Veni_Creator_Spiritus.mid,creator;umaes;veni;guerrero;spiritus
Morales-Ave_Maria-4-Sanctus.mid,4;ave;umaes;sanctus;morales;maria
Flecha-El_Jubilate.mid,el;umaes;jubilate;flecha
Morales-Ut_Re_Mi_Fa_Sol_La-4bis-Benedictus-Tarazona.mid,benedictus;mi;la;re;umaes;morales;fa;4bis;tarazona;ut;sol
Guerrero-Si_Del_Jardin_Del_Cielo.mid,cielo;si;del;umaes;jardin;guerrero
Vasquez-Por_Vida_De_Mis_Ojos.mid,por;vasquez;de;mis;umaes;ojos;vida
Monteverdi-Son_Questi_I_Crespi_Crini.mid,crini;questi;monteverdi;i;umaes;son;crespi
Guerrero-Magnificat_Sexti_Toni-pares.mid,magnificat;umaes;toni;sexti;pares;guerrero
Guerrero-Ecce_Sacerdos-4-Sanctus.mid,4;sacerdos;ecce;umaes;sanctus;guerrero
Guerrero-Adios_Verde_Ribera.mid,verde;umaes;ribera;guerrero;adios
Vasquez-Alla_Me_Tienes_Contigo.mid,contigo;vasquez;alla;me;umaes;tienes
Vasquez-Si_No_Os_Hubiera_Mirado.mid,os;si;vasquez;mirado;umaes;no;hubiera
Vasquez-Hermosisima_Maria.mid,umaes;hermosisima;vasquez;maria
Guerrero-Lhomme_Arme_I-1-Kyrie.mid,i;1;kyrie;lhomme;umaes;guerrero;arme
Morales-Job_Tonso_Capite.mid,umaes;tonso;job;morales;capite
Morales-Fa_Re_Ut_Fa_Sol_La-2-Gloria.mid,la;re;umaes;2;fa;sol;gloria;ut;morales
Flecha-La_Guerra.mid,umaes;guerra;la;flecha
Vasquez-Agora_Que_Se_De_Amor.mid,agora;vasquez;que;de;umaes;amor;se
Byrd-Misa_a_Tres-4-Sanctus.mid,4;misa;a;tres;umaes;sanctus;byrd
Morales-Gaude_Barbara-5-Benedictus.mid,benedictus;umaes;5;barbara;gaude;morales
Guerrero-Missa_Pro_Defunctis-10-Benedictus-alt.mid,missa;benedictus;pro;10;defunctis;umaes;guerrero;alt
Guerrero-Missa_Pro_Defunctis-03-Graduale.mid,03;missa;pro;graduale;defunctis;umaes;guerrero
Guerrero-Beata_Mater-3-Credo.mid,mater;beata;umaes;3;credo;guerrero
Vasquez-Ay_Que_No_Oso_Mirar.mid,mirar;vasquez;que;umaes;no;oso;ay
Guerrero-Missa_Pro_Defunctis-06-Sicut_Cervus.mid,sicut;missa;pro;06;cervus;defunctis;umaes;guerrero
Anonimo-Llaman_A_Teresica.mid,teresica;a;anonimo;umaes;llaman
Vasquez-Por_Amores_Lo_Maldijo.mid,lo;por;amores;vasquez;maldijo;umaes
Morales-Tu_Es_Petrus-a_3.mid,petrus;a;tu;umaes;3;es;morales
Morales-Magnificat_Sexti_Toni-pares.mid,magnificat;umaes;toni;pares;sexti;morales
Guerrero-Tan_Largo_Ha_Sido.mid,ha;tan;sido;umaes;guerrero;largo
Guerrero-Pasion_Mateo.mid,umaes;pasion;guerrero;mateo
Lotti-Missa_Brevis-1-Kyrie.mid,missa;lotti;1;kyrie;brevis;umaes
Vasquez-Con_Que_La_Lavare.mid,con;vasquez;que;la;umaes;lavare
Guerrero-Alma_Redemptoris_Mater.mid,mater;redemptoris;umaes;alma;guerrero
Morales-Mille_Regretz-6bis-Agnus_Dei-Vaticano.mid,vaticano;6bis;dei;umaes;regretz;mille;agnus;morales
Morales-Spem_In_Alium_Numquam_Habui.mid,alium;numquam;umaes;habui;in;spem;morales
Guerrero-Baxome_Mi_Descuydo.mid,baxome;mi;umaes;descuydo;guerrero
Vasquez-AD-11-Responde_Mihi.mid,vasquez;mihi;11;umaes;ad;responde
Morales-Clamabat_Autem_Mulier_Chananaea.mid,mulier;chananaea;autem;umaes;clamabat;morales
Vasquez-AD-08-In_Loco_Pascuae.mid,08;vasquez;loco;umaes;ad;pascuae;in
Vivaldi-Gloria-07.mid,umaes;vivaldi;gloria;07
Vasquez-Ay_Ay_Que_Rabio_Y_Muero.mid,y;vasquez;muero;que;rabio;umaes;ay
Guerrero-La_Luz_De_Vuestros_Ojos.mid,luz;vuestros;la;de;umaes;ojos;guerrero
Guerrero-In_Illo_Tempore_Assumpsit_Iesus.mid,assumpsit;illo;tempore;umaes;guerrero;in;iesus
Guerrero-Erunt_Signa_In_Sole.mid,erunt;signa;sole;umaes;in;guerrero
Morales-De_Beata_Virgine-a_5-5-Benedictus.mid,benedictus;beata;a;de;umaes;5;virgine;morales
Vasquez-AD-14-Sitivit_Anima_Mea.mid,sitivit;vasquez;14;anima;mea;umaes;ad
Monteverdi-Ecco_Mormorar_LOnde.mid,monteverdi;mormorar;londe;umaes;ecco
Guerrero-Pastor_Quien_Madre_Virgen.mid,pastor;virgen;quien;umaes;madre;guerrero
Vasquez-AD-16-Libera_Me.mid,libera;vasquez;me;umaes;16;ad
Vasquez-DAquel_Pastor_De_La_Sierra.mid,sierra;daquel;pastor;vasquez;la;de;umaes
Morales-Benedicamus-2.mid,umaes;2;morales;benedicamus
Soriano-In_Illo_Tempore.mid,soriano;illo;tempore;umaes;in
Morales-Mille_Regretz-4bis-Sanctus-Vaticano.mid,vaticano;sanctus;umaes;4bis;mille;regretz;morales
Patino-In_Devotione-2-Gloria.mid,devotione;patino;umaes;2;gloria;in
Vasquez-Dicen_A_Mi_Que_Los_Amores_He.mid,dicen;amores;he;mi;vasquez;que;a;umaes;los
Gesualdo-RSS8-Aestimatus_Sum.mid,rss8;umaes;aestimatus;gesualdo;sum
Schutz-Selig_Sind_Die_Toten.mid,selig;sind;umaes;die;toten;schutz
Morales-Mille_Regretz-2-Gloria.mid,umaes;2;gloria;mille;regretz;morales
Guerrero-Magnificat_Tertii_Toni-pares.mid,magnificat;tertii;umaes;toni;pares;guerrero
Gesualdo-RJS4-Amicus_Meus.mid,meus;rjs4;umaes;amicus;gesualdo
Guerrero-Ecce_Sacerdos-5-Benedictus.mid,benedictus;sacerdos;ecce;umaes;5;guerrero
Carissimi-Plorate_Filii_Israel.mid,filii;plorate;carissimi;israel;umaes
Morales-De_Beata_Virgine-a_5-6-Agnus_Dei.mid,beata;a;de;dei;umaes;5;morales;6;agnus;virgine
Guerrero-Acaba_De_Matarme.mid,de;umaes;acaba;matarme;guerrero
Guerrero-Saeculorum_Amen-3-Credo.mid,amen;umaes;saeculorum;3;credo;guerrero
Morales-O_Crux_Ave_Spes_Unica.mid,ave;crux;spes;o;umaes;unica;morales
Vasquez-Por_Una_Vez.mid,por;vasquez;umaes;vez;una
Vasquez-No_Me_Hableis_Conde.mid,vasquez;me;umaes;no;hableis;conde
